299,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,82,8.5,919,2489,-21,-1,9,-59
300,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.21,82,8.54,930,2490,-21,0,9,-62
301,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.04,82,8.59,937,2489,-21,0,9,-65
302,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.12,82,8.64,950,2490,-21,0,9,-62
303,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.17,82,8.67,964,2489,-21,0,9,-62
304,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.22,82,8.72,978,2490,-21,0,9,-61
305,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.29,82,8.77,990,2488,-21,0,9,-61
306,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.33,82,8.8,1004,2501,-21,0,9,-62
307,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.35,82,8.84,1017,2489,-21,0,9,-62
308,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.35,82,8.87,1029,2489,-21,0,9,-60
309,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.37,82,8.91,1043,2490,-21,0,9,-61
310,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.4,82,8.95,1056,2488,-21,0,9,-61
311,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.41,82,8.98,1069,2488,-21,0,9,-61
312,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.41,81,9.02,1082,2489,-21,0,9,-62
313,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.43,81,9.05,1096,2490,-21,0,9,-65
314,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.43,82,9.08,1107,2489,-21,0,9,-66
315,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.47,81,9.11,1119,2490,-21,0,9,-65
316,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.45,81,9.14,1131,2497,-21,0,9,-67
317,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,81,9.16,1141,2475,-21,0,9,-65
318,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.49,81,9.19,1152,2489,-21,0,9,-65
319,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.48,81,9.21,1161,2488,-21,0,9,-66
320,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.48,81,9.24,1172,2488,-21,0,9,-80
321,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.51,81,9.26,1181,2488,-21,0,9,-68
322,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.47,81,9.29,1189,2489,-21,0,9,-68
323,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,81,9.31,1199,2489,-21,0,9,-68
324,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,80,9.33,1205,2490,-21,0,9,-63
325,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,80,9.34,1213,2494,-21,0,9,-64
326,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.44,80,9.37,1220,2489,-21,0,9,-66
327,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.52,80,9.4,1228,2490,-21,0,9,-68
328,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,80,9.41,1233,2489,-21,0,9,-66
329,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.46,80,9.43,1241,2489,-21,0,9,-65
