678,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.65,77,11.77,1588,2488,-94,50,96,-40
679,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.62,77,11.83,1594,2488,-95,51,95,-40
680,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.63,77,11.87,1597,2487,-96,52,93,-41
681,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.65,77,11.92,1602,2486,-97,51,92,-41
682,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,77,11.97,1610,2486,-97,52,92,-40
683,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.65,77,12.02,1616,2487,-99,52,91,-41
684,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.07,1624,2486,-98,52,91,-40
685,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.68,76,12.12,1629,2488,-97,51,92,-41
686,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.16,1633,2487,-97,51,93,-42
687,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.68,76,12.21,1636,2487,-97,52,92,-40
688,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.69,76,12.25,1638,2488,-97,52,92,-42
689,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.65,76,12.29,1641,2489,-97,52,92,-41
690,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.34,1643,2489,-97,52,93,-41
691,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.38,1646,2488,-97,52,92,-41
692,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.43,1649,2489,-97,52,92,-42
693,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.69,76,12.46,1654,2488,-99,52,91,-41
694,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.68,76,12.51,1660,2487,-99,52,90,-41
695,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.66,76,12.55,1664,2488,-99,53,90,-41
696,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.58,1669,2490,-99,53,90,-41
697,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.67,76,12.62,1674,2487,-100,53,90,-40
698,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.66,75,12.66,1678,2488,-100,53,89,-41
699,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.63,75,12.69,1683,2486,-100,53,89,-40
700,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.65,75,12.73,1687,2487,-100,53,90,-41
701,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.63,75,12.76,1689,2487,-99,53,90,-41
702,1,0.00000000,0.00000000,0.0,0,0,0,0,1002.02,75,12.8,1692,2487,-99,53,90,-40
