1133,0,78.20236206,15.82888794,-4.3,7,28,48,19,996.627,69,10.84,1383,2501,-123,7,4,-59
1134,0,78.20236206,15.82889175,-4.2,7,28,49,18,996.627,69,10.85,1384,2500,96,-8,25,-64
1135,0,78.20236206,15.82887650,-4.0,7,28,50,19,996.573,69,10.85,1383,2501,94,-17,6,-66
1136,0,78.20236206,15.82888794,-4.2,7,28,51,19,996.577,69,10.86,1381,2502,-119,-8,-3,-84
1137,0,78.20236206,15.82888031,-4.2,7,28,52,19,996.595,69,10.86,1380,2511,113,-4,-8,-61
1138,0,78.20236206,15.82888031,-4.1,7,28,53,19,996.6,69,10.87,1381,2502,106,-11,-6,-69
1139,0,78.20236206,15.82887650,-4.3,7,28,54,19,996.564,69,10.87,1382,2503,105,-19,-29,-70
1140,0,78.20236206,15.82887650,-4.6,7,28,55,19,996.662,69,10.88,1383,2501,19,-17,-30,-58
1141,0,78.20236206,15.82887650,-4.6,7,28,56,19,996.656,69,10.89,1384,2500,6,-18,-11,-62
1142,0,78.20236206,15.82890701,-4.8,7,28,57,19,996.648,69,10.9,1386,2505,68,-22,-29,-63
1143,0,78.20236206,15.82893372,-5.1,7,28,58,19,996.702,69,10.89,1388,2503,43,-24,9,-60
1144,0,78.20233154,15.82896805,-4.7,7,28,59,19,996.721,69,10.9,1387,2502,43,-27,-13,-63
1145,0,78.20233154,15.82897949,-4.4,7,29,0,19,996.721,69,10.9,1389,2501,27,-33,-11,-65
1146,0,78.20233154,15.82899857,-4.1,7,29,1,19,996.732,68,10.91,1388,2501,23,-18,39,-60
1147,0,78.20233154,15.82901001,-4.0,7,29,2,19,996.702,68,10.92,1384,2501,35,-30,6,-60
1148,0,78.20233154,15.82901001,-3.8,7,29,3,19,996.671,68,10.93,1384,2498,38,-33,-4,-65
1149,0,78.20233154,15.82901764,-3.8,7,29,4,19,996.665,68,10.94,1385,2497,61,-37,-8,-61
1150,0,78.20233154,15.82901764,-3.6,7,29,5,19,996.669,68,10.95,1386,2499,114,-33,-45,-55
1151,0,78.20233154,15.82902145,-3.6,7,29,6,19,996.623,68,10.95,1386,2501,-125,-32,-40,-58
1152,0,78.20233154,15.82902908,-3.2,7,29,7,19,996.651,68,10.95,1386,2500,-125,-25,-44,-60
1153,0,78.20233154,15.82903671,-3.2,7,29,8,19,996.659,68,10.95,1384,2499,-116,-20,-50,-61
1154,0,78.20236206,15.82903671,-3.2,7,29,9,19,996.63,68,10.96,1382,2502,-109,-14,-51,-63
1155,0,78.20236206,15.82903671,-3.3,7,29,10,19,996.659,68,10.96,1381,2501,-87,-19,-65,-65
1156,0,78.20233154,15.82903671,-3.0,7,29,11,19,996.66,68,10.96,1378,2500,-71,-18,-84,-69
1157,0,78.20236206,15.82904816,-3.2,7,29,12,19,996.641,68,10.97,1373,2502,-70,-17,-82,-71
1158,0,78.20236206,15.82905579,-3.4,7,29,13,19,996.611,68,10.97,1373,2497,-70,-13,-77,-72
1159,0,78.20236206,15.82905579,-3.5,7,29,14,19,996.667,68,10.98,1375,2499,-91,16,-64,-73
1160,0,78.20236206,15.82905579,-3.6,7,29,15,18,996.757,68,10.98,1379,2500,116,54,-71,-71
1161,0,78.20233154,15.82906723,-3.2,7,29,16,18,996.849,68,10.99,1385,2499,-17,49,52,-74
1162,0,78.20233154,15.82905197,-2.7,7,29,17,19,996.835,69,10.98,1426,2499,-43,55,32,-83
1163,0,78.20233154,15.82905197,-2.2,7,29,18,19,996.839,69,10.98,1434,2501,-53,55,22,-76
1164,0,78.20233154,15.82904434,-2.0,7,29,19,19,996.841,69,10.99,1443,2501,-54,55,21,-86
1165,0,78.20233154,15.82904434,-1.9,7,29,20,19,996.83,69,10.98,1448,2501,-55,55,21,-76
1166,0,78.20233154,15.82904434,-1.9,7,29,21,19,996.828,69,10.99,1452,2500,-55,55,21,-72
1167,0,78.20233154,15.82904434,-1.8,7,29,22,19,996.815,69,10.98,1456,2498,-55,55,21,-75
1168,0,78.20233154,15.82904053,-1.7,7,29,23,19,996.817,68,10.98,1459,2501,-55,55,21,-83
1169,0,78.20233154,15.82903671,-1.6,7,29,24,19,996.794,68,10.98,1461,2507,-55,55,21,-91
1170,0,78.20233154,15.82903671,-1.5,7,29,25,19,996.804,68,10.98,1463,2498,-55,55,21,-85
1171,0,78.20233154,15.82903671,-1.4,7,29,26,19,996.823,68,10.97,1464,2499,-55,55,21,-84
1172,0,78.20233154,15.82903290,-1.4,7,29,27,19,996.824,68,10.97,1466,2497,-55,55,21,-85
1173,0,78.20233154,15.82903290,-1.5,7,29,28,19,996.823,68,10.97,1468,2497,-55,55,21,-81
1174,0,78.20233154,15.82902908,-1.6,7,29,29,19,996.815,68,10.98,1469,2499,-55,55,21,-82
1175,0,78.20233154,15.82902527,-1.6,7,29,30,19,996.824,68,10.98,1468,2498,-55,55,21,-85
1176,0,78.20233154,15.82902908,-1.5,7,29,31,19,996.841,68,10.97,1469,2495,-55,55,21,-85
1177,0,78.20233154,15.82902908,-1.4,7,29,32,19,996.812,68,10.97,1470,2501,-55,55,21,-84
1178,0,78.20233154,15.82902908,-1.5,7,29,33,19,996.808,68,10.97,1473,2500,-55,55,21,-85
1179,0,78.20233154,15.82902908,-1.6,7,29,34,19,996.804,68,10.97,1473,2499,-55,55,21,-84
1180,0,78.20233154,15.82902908,-1.7,7,29,35,19,996.783,68,10.96,1475,2500,-55,55,21,-74
1181,0,78.20233154,15.82902908,-1.7,7,29,36,19,996.826,68,10.96,1475,2499,-54,55,21,-79
1182,0,78.20233154,15.82902908,-1.6,7,29,37,19,996.847,68,10.95,1475,2501,-53,55,23,-77
1183,0,78.20233154,15.82902527,-1.5,7,29,38,19,997.171,68,10.95,1474,2500,-55,55,21,-75
1184,0,78.20233154,15.82902145,-1.4,7,29,39,19,996.623,68,10.96,1472,2500,-49,52,23,-60
1185,0,78.20233154,15.82902145,-1.2,7,29,40,19,996.493,68,10.97,1467,2497,-40,46,30,-61
1186,0,78.20233154,15.82905197,-1.7,7,29,41,19,996.113,68,10.96,1463,2496,-44,47,26,-67
1187,0,78.20233154,15.82909012,-2.2,7,29,42,19,995.612,68,10.96,1459,2499,-47,49,23,-78
1188,0,78.20230103,15.82915115,-2.8,7,29,43,19,995.001,68,10.95,1450,2499,-51,49,19,-82
1189,0,78.20230103,15.82926178,-3.7,7,29,44,19,994.314,68,10.95,1432,2499,-48,46,22,-76
1190,0,78.20227051,15.82944489,-4.6,7,29,45,19,993.725,68,10.95,1415,2498,-47,46,22,-75
1191,0,78.20223999,15.82970810,-6.4,7,29,46,19,993.132,69,10.95,1403,2500,-49,47,21,-76
1192,0,78.20220947,15.82993698,-8.0,7,29,47,19,992.504,69,10.95,1396,2500,-51,47,19,-77
1193,0,78.20214844,15.83016968,-10.8,7,29,48,19,991.889,69,10.95,1393,2497,-49,45,21,-79
1194,0,78.20208740,15.83047104,-13.1,7,29,49,18,991.326,69,10.95,1390,2500,-48,46,22,-81
1195,0,78.20202637,15.83076096,-14.0,7,29,50,19,990.66,69,10.95,1388,2500,-49,45,22,-80
1196,0,78.20196533,15.83111572,-14.8,7,29,51,19,990.067,69,10.95,1387,2500,-49,45,22,-81
1197,0,78.20190430,15.83143997,-15.5,7,29,52,18,989.534,69,10.95,1388,2498,-50,44,21,-82
1198,0,78.20181274,15.83177567,-16.0,7,29,53,19,988.885,69,10.95,1388,2496,-47,44,24,-83
1199,0,78.20175171,15.83209610,-17.5,7,29,54,19,988.343,69,10.95,1388,2499,-48,45,23,-84
1200,0,78.20169067,15.83240128,-18.8,7,29,55,19,987.781,69,10.96,1389,2499,-47,45,25,-85
1201,0,78.20166016,15.83267212,-19.1,7,29,56,19,987.175,69,10.96,1389,2497,-47,45,24,-85
1202,0,78.20159912,15.83298492,-21.3,7,29,57,19,986.656,69,10.95,1390,2498,-53,47,18,-85
1203,0,78.20156860,15.83323669,-21.3,7,29,58,19,986.515,69,10.96,1390,2490,-113,52,-37,-86
1204,0,78.20150757,15.83356857,-21.5,7,29,59,19,985.602,69,10.96,1391,2496,-50,48,22,-85
1205,0,78.20144653,15.83387756,-22.6,7,30,0,19,984.948,69,10.96,1391,2499,-45,45,27,-85
1206,0,78.20141602,15.83416748,-23.9,7,30,1,19,984.5,69,10.96,1392,2498,-43,43,29,-86
1207,0,78.20138550,15.83440018,-25.5,7,30,2,19,983.808,68,10.96,1392,2500,-41,43,29,-87
1208,0,78.20135498,15.83460617,-26.6,7,30,3,19,983.192,68,10.96,1392,2499,-49,48,21,-88
1209,0,78.20132446,15.83480835,-27.3,7,30,4,19,982.749,68,10.96,1393,2499,-52,48,18,-88
1210,0,78.20129395,15.83501434,-28.3,7,30,5,19,982.869,68,10.96,1393,2500,-113,52,-39,-87
1211,0,78.20126343,15.83522034,-29.6,7,30,6,18,982.785,68,10.96,1395,2497,-110,53,-35,-87
1212,0,78.20123291,15.83536530,-30.9,7,30,7,17,982.637,68,10.97,1395,2498,-53,48,19,-87
1213,0,78.20123291,15.83543396,-32.4,7,30,8,18,982.661,68,10.98,1396,2499,-49,47,24,-87
1214,0,78.20123291,15.83544159,-33.4,7,30,9,19,982.662,69,10.98,1396,2498,-49,46,24,-87
1215,0,78.20123291,15.83544922,-34.6,7,30,10,19,982.734,69,10.98,1395,2499,-49,48,24,-88
1216,0,78.20123291,15.83545303,-33.4,7,30,11,19,982.673,69,10.98,1396,2494,-50,48,22,-88
1217,0,78.20123291,15.83546066,-33.1,7,30,12,18,982.664,69,10.98,1395,2498,-51,48,22,-88
1218,0,78.20123291,15.83546448,-33.9,7,30,13,18,982.589,69,10.98,1395,2492,-45,52,23,-88
1219,0,78.20123291,15.83547211,-33.7,7,30,14,19,983.063,69,10.97,1394,2498,123,38,96,-90
1220,0,78.20123291,15.83546448,-33.5,7,30,15,17,983.526,68,10.97,1394,2497,-20,43,21,-83
1221,0,78.20123291,15.83535767,-33.7,7,30,16,19,983.884,68,10.95,1393,2498,-19,45,94,-88
1222,0,78.20123291,15.83522415,-34.3,7,30,17,12,984.209,68,10.94,1393,2496,75,60,105,-81
1223,0,78.20126343,15.83505630,-34.7,7,30,18,15,984.525,68,10.94,1392,2497,116,49,110,-82
1224,0,78.20129395,15.83483124,-35.1,7,30,19,17,984.828,68,10.93,1391,2496,-76,52,-62,-81
1225,0,78.20132446,15.83453369,-35.4,7,30,20,17,985.125,68,10.92,1389,2480,-100,53,112,-88
1226,0,78.20132446,15.83423615,-35.7,7,30,21,17,985.522,68,10.91,1389,2498,-68,54,-106,-86
1227,0,78.20135498,15.83391953,-36.3,7,30,22,18,985.866,68,10.91,1387,2499,-53,46,123,-84
1228,0,78.20135498,15.83358002,-36.6,7,30,23,17,986.159,68,10.9,1386,2496,-9,45,125,-79
1229,0,78.20138550,15.83324814,-36.9,7,30,24,17,986.389,68,10.89,1384,2496,-7,52,-123,-79
1230,0,78.20138550,15.83277130,-37.7,7,30,25,18,986.642,68,10.88,1382,2498,21,50,-112,-79
1231,0,78.20141602,15.83240509,-35.1,7,30,26,18,986.858,68,10.87,1382,2497,52,48,103,-84
1232,0,78.20144653,15.83211517,-33.8,7,30,27,19,987.117,68,10.87,1380,2498,56,52,-120,-80
1233,0,78.20144653,15.83188629,-33.5,7,30,28,18,987.358,68,10.86,1379,2497,121,57,-62,-83
1234,0,78.20150757,15.83160019,-33.7,7,30,29,19,987.558,68,10.84,1378,2498,72,58,120,-85
1235,0,78.20150757,15.83139420,-33.7,7,30,30,16,987.815,68,10.84,1376,2496,74,55,124,-85
1236,0,78.20153809,15.83110046,-36.1,7,30,31,18,988.087,68,10.84,1375,2496,-102,36,87,-83
1237,0,78.20153809,15.83086395,-36.0,7,30,32,16,988.462,68,10.83,1375,2495,-32,41,81,-80
1238,0,78.20156860,15.83055878,-36.4,7,30,33,18,988.737,68,10.82,1373,2497,-57,57,63,-81
1239,0,78.20156860,15.83032990,-35.9,7,30,34,18,989.026,68,10.8,1371,2498,-2,52,84,-90
1240,0,78.20162964,15.83014679,-33.5,7,30,35,19,989.358,68,10.8,1371,2495,71,47,96,-81
1241,0,78.20169067,15.82978821,-29.3,7,30,36,18,989.642,68,10.79,1369,2497,124,49,-126,-85
1242,0,78.20172119,15.82938385,-28.4,7,30,37,19,989.928,68,10.77,1368,2495,-108,55,-99,-79
1243,0,78.20172119,15.82894897,-27.2,7,30,38,19,990.186,68,10.77,1367,2494,-125,50,-115,-78
1244,0,78.20172119,15.82857132,-25.6,7,30,39,19,990.438,68,10.76,1366,2497,-84,52,-124,-79
1245,0,78.20172119,15.82819366,-24.1,7,30,40,18,990.763,68,10.75,1365,2497,-52,55,-93,-79
1246,0,78.20172119,15.82786179,-22.5,7,30,41,19,991.057,68,10.74,1364,2498,-54,46,-122,-81
1247,0,78.20175171,15.82737732,-17.6,7,30,42,18,991.351,68,10.74,1363,2491,11,48,-118,-84
1248,0,78.20178223,15.82688904,-9.1,7,30,43,19,991.729,68,10.73,1362,2503,-3,36,114,-80
1249,0,78.20178223,15.82645416,-8.8,7,30,44,19,992.029,68,10.73,1359,2498,82,50,30,-86
1250,0,78.20178223,15.82613373,-7.3,7,30,45,19,992.356,68,10.72,1358,2498,111,50,118,-91
1251,0,78.20178223,15.82580948,-5.4,7,30,46,17,992.63,68,10.71,1357,2498,-114,54,92,-89
1252,0,78.20178223,15.82552338,-3.8,7,30,47,19,992.941,68,10.71,1355,2497,-48,51,92,-94
1254,0,78.20181274,15.82495499,-0.1,7,30,49,19,993.477,68,10.68,1354,2496,-28,50,126,-95
1255,0,78.20184326,15.82471466,0.4,7,30,50,19,993.745,68,10.68,1355,2499,57,52,-82,-91
1256,0,78.20187378,15.82457352,-1.7,7,30,51,19,994.071,68,10.67,1354,2498,17,35,114,-85
1257,0,78.20187378,15.82441330,-1.3,7,30,52,19,994.403,68,10.66,1355,2498,89,39,78,-88
1258,0,78.20190430,15.82426834,-0.7,7,30,53,19,994.723,68,10.65,1358,2496,-120,45,-120,-91
1259,0,78.20190430,15.82410431,0.2,7,30,54,18,994.972,68,10.64,1364,2495,-116,46,84,-88
1260,0,78.20187378,15.82389450,0.9,7,30,55,19,995.337,68,10.63,1368,2496,-91,49,97,-88
1261,0,78.20187378,15.82366180,1.1,7,30,56,18,995.718,68,10.62,1373,2496,-59,49,122,-90
1262,0,78.20187378,15.82344055,2.0,7,30,57,19,996.132,68,10.62,1376,2494,1,39,97,-96
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
5,0,78.20242310,15.82852554,23.2,7,31,56,14,997.837,75,9.62,2112,2344,35,-13,-12,-87
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
Nothing received in the last five seconds...
1558,0,78.20196533,15.82338333,2.3,7,35,53,17,996.853,74,9.65,1424,2491,47,49,89,-97
1560,0,78.20196533,15.82338715,2.1,7,35,55,16,996.854,74,9.64,1416,2489,95,56,73,-98
1563,0,78.20193481,15.82340622,2.1,7,35,58,17,996.815,74,9.63,1406,2491,-32,57,-67,-95
1564,0,78.20193481,15.82339859,2.1,7,35,59,16,996.778,74,9.63,1404,2490,-31,58,-62,-97
1565,0,78.20193481,15.82339478,2.2,7,36,0,16,996.832,74,9.63,1401,2493,-61,20,-61,-94
1566,0,78.20193481,15.82338715,2.1,7,36,1,15,996.822,74,9.63,1393,2491,30,23,33,-97
1567,0,78.20193481,15.82338333,2.1,7,36,2,15,996.794,74,9.63,1381,2488,36,14,45,-96
1569,0,78.20193481,15.82338715,2.2,7,36,4,16,996.931,74,9.63,1369,2494,17,0,-50,-97
1572,0,78.20196533,15.82338715,2.3,7,36,7,16,996.787,74,9.63,1356,2490,102,6,18,-97
1573,0,78.20196533,15.82337570,2.0,7,36,8,17,996.804,74,9.63,1355,2498,86,-4,18,-97
1574,0,78.20193481,15.82338333,1.8,7,36,9,16,996.854,74,9.63,1354,2490,81,-7,23,-96
1575,0,78.20193481,15.82339859,1.6,7,36,10,18,996.885,74,9.62,1353,2489,71,-2,17,-97
1576,0,78.20193481,15.82342529,1.6,7,36,11,18,996.926,74,9.64,1352,2491,62,-4,14,-96
1577,0,78.20190430,15.82347107,1.7,7,36,12,18,997.0,74,9.64,1352,2491,57,0,12,-97
1578,0,78.20190430,15.82353973,1.7,7,36,13,18,996.965,74,9.64,1350,2489,59,-3,9,-97
1579,0,78.20190430,15.82361984,1.7,7,36,14,18,996.896,74,9.64,1350,2490,34,0,16,-96
1580,0,78.20190430,15.82365799,1.5,7,36,15,18,996.823,74,9.64,1350,2491,28,-2,14,-96
1581,0,78.20190430,15.82369995,1.2,7,36,16,18,996.774,74,9.63,1351,2491,18,-7,19,-97
1582,0,78.20190430,15.82374954,1.1,7,36,17,18,996.771,74,9.62,1351,2491,27,-3,23,-96
1583,0,78.20190430,15.82382202,1.3,7,36,18,18,996.916,74,9.62,1351,2493,38,0,22,-96
1584,0,78.20187378,15.82388306,1.3,7,36,19,18,996.824,74,9.62,1351,2491,31,-1,23,-96
1585,0,78.20187378,15.82392502,1.1,7,36,20,18,996.766,74,9.63,1350,2491,32,-5,26,-96
1586,0,78.20187378,15.82398987,1.1,7,36,21,18,996.79,74,9.62,1349,2490,24,-3,24,-97
1587,0,78.20187378,15.82407761,1.3,7,36,22,18,996.782,74,9.62,1347,2505,20,-3,22,-96
1588,0,78.20190430,15.82416153,1.5,7,36,23,18,996.647,74,9.62,1344,2493,12,-4,20,-96
1589,0,78.20190430,15.82423019,1.7,7,36,24,18,996.655,74,9.63,1342,2490,7,-4,23,-96
1590,0,78.20190430,15.82429504,2.0,7,36,25,18,996.629,74,9.64,1338,2490,3,-5,25,-96
1591,0,78.20190430,15.82434082,2.4,7,36,26,18,996.666,74,9.64,1337,2488,4,-6,22,-96
1592,0,78.20190430,15.82439423,2.6,7,36,27,18,996.705,74,9.65,1336,2489,9,0,20,-96
1593,0,78.20190430,15.82445526,2.7,7,36,28,17,996.706,74,9.66,1336,2489,11,2,19,-95
1594,0,78.20190430,15.82450104,2.7,7,36,29,17,996.655,74,9.67,1337,2491,3,-4,20,-97
1595,0,78.20190430,15.82453537,3.2,7,36,30,18,996.593,74,9.66,1338,2492,4,-1,19,-95
1596,0,78.20193481,15.82458878,3.8,7,36,31,18,996.656,74,9.66,1339,2495,2,2,18,-97
1597,0,78.20193481,15.82464218,4.1,7,36,32,18,996.563,74,9.67,1338,2489,-3,0,21,-97
1598,0,78.20193481,15.82469177,4.4,7,36,33,18,996.552,74,9.67,1338,2490,-13,-4,22,-97
1599,0,78.20193481,15.82474899,4.8,7,36,34,18,996.582,74,9.68,1341,2490,-13,-5,24,-96
1600,0,78.20193481,15.82481003,5.3,7,36,35,18,996.608,74,9.68,1342,2492,1,-1,21,-95
1601,0,78.20193481,15.82487106,5.5,7,36,36,18,996.549,74,9.69,1343,2491,3,-4,22,-97
1602,0,78.20193481,15.82490921,5.9,7,36,37,18,996.559,74,9.69,1345,2492,1,-3,18,-96
1603,0,78.20196533,15.82495880,6.2,7,36,38,18,996.582,74,9.69,1347,2493,-4,-2,22,-95
1604,0,78.20196533,15.82500839,6.3,7,36,39,18,996.551,74,9.69,1347,2490,-6,-1,26,-96
1605,0,78.20196533,15.82505035,6.4,7,36,40,18,996.516,74,9.69,1345,2491,-10,-2,17,-95
1606,0,78.20196533,15.82509613,6.8,7,36,41,18,996.518,74,9.7,1344,2501,-11,-1,24,-96
1607,0,78.20199585,15.82513809,7.0,7,36,42,18,996.561,74,9.7,1343,2491,-6,0,36,-95
1608,0,78.20199585,15.82520676,7.3,7,36,43,18,996.568,74,9.7,1342,2492,0,1,34,-97
1609,0,78.20199585,15.82526779,7.5,7,36,44,17,996.556,74,9.71,1340,2491,10,-7,46,-94
1610,0,78.20199585,15.82530594,7.7,7,36,45,18,996.581,74,9.72,1322,2492,0,-4,36,-96
1611,0,78.20199585,15.82535934,7.8,7,36,46,18,996.574,74,9.72,1303,2492,-4,-3,32,-97
1612,0,78.20202637,15.82540512,8.1,7,36,47,18,996.601,74,9.73,1284,2492,-9,-6,30,-96
1613,0,78.20202637,15.82544327,8.6,7,36,48,18,996.599,74,9.73,1279,2490,-11,-6,28,-95
1614,0,78.20202637,15.82548523,8.7,7,36,49,18,996.569,74,9.74,1282,2490,-14,-2,32,-96
1615,0,78.20202637,15.82553101,8.8,7,36,50,18,996.563,74,9.74,1287,2492,-6,-2,27,-94
1616,0,78.20202637,15.82556152,8.9,7,36,51,18,996.613,74,9.74,1294,2492,2,0,24,-95
1617,0,78.20205688,15.82559586,9.0,7,36,52,18,996.54,74,9.75,1299,2489,2,2,26,-96
1618,0,78.20205688,15.82563019,9.2,7,36,53,18,996.554,74,9.76,1304,2495,6,7,29,-95
1619,0,78.20205688,15.82568359,9.4,7,36,54,17,996.533,74,9.76,1308,2493,-1,0,21,-95
1620,0,78.20205688,15.82570267,9.6,7,36,55,18,996.568,74,9.76,1312,2491,-5,-1,19,-95
1621,0,78.20205688,15.82572174,9.6,7,36,56,18,996.54,74,9.77,1315,2491,-6,-1,23,-97
1622,0,78.20208740,15.82575607,9.3,7,36,57,18,996.578,74,9.77,1318,2490,-10,0,21,-96
1623,0,78.20208740,15.82579041,9.9,7,36,58,17,996.599,74,9.78,1320,2491,-2,-2,17,-94
1624,0,78.20208740,15.82584381,9.9,7,36,59,16,996.737,74,9.79,1323,2490,13,1,17,-92
1625,0,78.20208740,15.82590866,9.9,7,37,0,18,996.697,74,9.79,1327,2493,14,-1,19,-90
1626,0,78.20208740,15.82597351,10.1,7,37,1,18,996.689,74,9.8,1332,2492,3,-2,19,-90
1627,0,78.20211792,15.82604218,10.1,7,37,2,19,996.597,74,9.81,1335,2483,0,3,19,-91
1628,0,78.20211792,15.82609940,10.0,7,37,3,19,996.667,74,9.81,1337,2486,-2,2,14,-94
1629,0,78.20211792,15.82614136,10.0,7,37,4,18,996.621,74,9.82,1338,2493,-10,1,21,-97
1630,0,78.20211792,15.82619858,10.2,7,37,5,17,996.612,74,9.82,1339,2492,-7,1,19,-97
1631,0,78.20214844,15.82626724,10.2,7,37,6,18,996.612,73,9.82,1339,2485,0,2,19,-96
1632,0,78.20214844,15.82630157,10.2,7,37,7,18,996.639,73,9.83,1338,2489,7,4,20,-92
1633,0,78.20214844,15.82633209,10.7,7,37,8,18,996.626,73,9.83,1340,2489,8,0,18,-96
1634,0,78.20214844,15.82640076,10.9,7,37,9,18,996.623,73,9.84,1339,2489,0,-2,19,-96
1635,0,78.20214844,15.82647705,10.8,7,37,10,19,996.63,73,9.84,1340,2489,-3,2,16,-95
1637,0,78.20217896,15.82660675,10.5,7,37,12,18,996.611,73,9.85,1343,2492,-12,-2,12,-92
1638,0,78.20217896,15.82664108,10.5,7,37,13,16,996.611,73,9.86,1343,2491,-5,-2,12,-95
1639,0,78.20217896,15.82671738,10.5,7,37,15,16,996.655,73,9.86,1344,2490,7,3,11,-90
1640,0,78.20217896,15.82671738,10.5,7,37,15,16,996.625,73,9.87,1346,2491,7,-2,26,-92
1641,0,78.20217896,15.82674789,10.4,7,37,16,18,996.599,73,9.88,1343,2489,12,-8,25,-96
1642,0,78.20220947,15.82683182,9.6,7,37,17,18,996.588,73,9.88,1338,2489,12,-8,12,-95
1643,0,78.20220947,15.82689667,9.9,7,37,18,18,996.609,73,9.88,1336,2493,12,-11,20,-91
1644,0,78.20220947,15.82696533,10.3,7,37,19,18,996.572,73,9.89,1333,2490,10,0,-22,-90
1645,0,78.20223999,15.82705307,10.2,7,37,20,19,996.561,74,9.9,1331,2489,14,-3,-21,-89
1646,0,78.20223999,15.82711792,10.5,7,37,21,18,996.558,74,9.91,1332,2493,24,2,-16,-90
