747,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.39,60,14.0,1028,2498,25,0,9,-82
Nothing received in the last five seconds...
749,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.63,60,14.05,1076,2501,25,0,9,-68
750,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.6,59,14.07,1104,2498,23,0,3,-55
751,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.62,59,14.09,1129,2499,26,0,2,-56
752,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.6,58,14.1,1148,2499,26,0,9,-56
753,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.62,58,14.13,1160,2498,26,0,9,-57
754,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.49,58,14.14,1175,2499,26,0,9,-77
755,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.27,58,14.16,1189,2499,26,0,9,-69
756,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.22,58,14.17,1201,2499,26,0,9,-73
757,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.31,58,14.18,1217,2499,26,0,9,-68
758,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.34,57,14.19,1237,2498,26,0,9,-68
759,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.4,57,14.2,1257,2497,26,0,9,-69
760,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.44,57,14.22,1275,2498,26,0,9,-69
761,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.45,57,14.23,1292,2497,26,0,9,-68
762,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.55,57,14.24,1308,2497,26,0,9,-69
763,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.54,57,14.25,1322,2498,26,0,9,-68
764,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.57,57,14.26,1335,2497,26,0,9,-69
765,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.61,57,14.27,1350,2498,26,0,9,-69
766,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.61,56,14.28,1362,2497,26,0,9,-69
767,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.57,56,14.29,1376,2497,26,0,9,-68
768,1,0.00000000,0.00000000,0.0,0,0,0,0,1001.57,56,14.3,1390,2497,26,0,9,-70
