packetnr,hk,lat,lon,alt,hh,mm,ss,nsat,p,H,T,ntc,bat,yaw,pitch,roll,rssi
2259,0,78.14764404,16.04095459,512.9,11,2,23,18,951.173,58,13.91,1698,2496,105,59,102,-72
2260,0,78.14764404,16.04094696,513.0,11,2,24,18,951.173,59,13.91,1696,2496,107,58,104,-73
2261,0,78.14764404,16.04093170,513.2,11,2,25,18,951.186,60,13.88,1694,2497,108,58,105,-71
2262,0,78.14764404,16.04093170,513.2,11,2,26,18,951.171,60,13.87,1690,2496,108,58,105,-71
2263,0,78.14764404,16.04093170,513.0,11,2,27,18,951.173,61,13.85,1688,2499,108,58,105,-74
2264,0,78.14764404,16.04093933,512.8,11,2,28,18,951.182,61,13.83,1686,2494,108,58,105,-74
2265,0,78.14764404,16.04093933,512.8,11,2,29,18,951.196,61,13.81,1683,2496,108,58,106,-75
2266,0,78.14764404,16.04093170,512.9,11,2,30,18,951.187,62,13.8,1680,2493,108,58,106,-74
2267,0,78.14764404,16.04093170,513.0,11,2,31,18,951.161,62,13.77,1677,2493,108,58,106,-73
2268,0,78.14764404,16.04092407,513.0,11,2,32,18,951.176,62,13.76,1675,2496,108,58,106,-70
2269,0,78.14764404,16.04092407,513.0,11,2,33,18,951.171,62,13.74,1674,2495,108,58,106,-71
2270,0,78.14764404,16.04092407,513.0,11,2,34,18,951.177,62,13.72,1672,2495,108,58,106,-70
2271,0,78.14764404,16.04093170,513.0,11,2,35,18,951.191,62,13.71,1670,2493,108,58,106,-70
2272,0,78.14764404,16.04093170,513.0,11,2,36,18,951.177,62,13.69,1669,2495,108,58,106,-70
2273,0,78.14764404,16.04093933,513.0,11,2,37,18,951.157,63,13.67,1667,2495,108,58,106,-70
2274,0,78.14764404,16.04093170,513.2,11,2,38,18,951.157,63,13.66,1666,2493,108,58,106,-70
2275,0,78.14764404,16.04092407,513.3,11,2,39,18,951.169,63,13.65,1665,2496,109,58,106,-69
2276,0,78.14764404,16.04093170,513.1,11,2,40,18,951.165,63,13.63,1663,2496,109,58,106,-69
2277,0,78.14764404,16.04093170,513.0,11,2,41,18,951.199,63,13.61,1661,2496,108,58,105,-71
2278,0,78.14764404,16.04093170,513.0,11,2,42,18,951.211,63,13.6,1663,2494,107,58,104,-69
2279,0,78.14764404,16.04093170,513.0,11,2,43,18,951.389,63,13.58,1668,2496,107,58,104,-70
2280,0,78.14764404,16.04093170,513.2,11,2,44,18,951.666,63,13.56,1682,2496,37,57,28,-66
2281,0,78.14764404,16.04093170,513.0,11,2,45,18,950.827,63,13.53,1704,2498,47,55,39,-67
2282,0,78.14764404,16.04095459,513.2,11,2,46,18,950.497,62,13.48,1716,2497,43,44,36,-63
2283,0,78.14764404,16.04096985,513.3,11,2,47,19,949.723,60,13.43,1727,2488,37,51,41,-69
2284,0,78.14764404,16.04099274,513.6,11,2,48,19,948.996,59,13.38,1738,2497,30,49,37,-69
2285,0,78.14761353,16.04103851,513.8,11,2,49,19,948.3,58,13.33,1744,2496,35,55,41,-76
2286,0,78.14758301,16.04120636,513.8,11,2,50,20,947.699,56,13.32,1746,2495,46,57,48,-77
2287,0,78.14752197,16.04146576,514.0,11,2,51,20,947.137,55,13.25,1748,2496,71,60,73,-80
2288,0,78.14746094,16.04179382,514.2,11,2,52,19,946.588,54,13.21,1751,2495,47,57,49,-80
2289,0,78.14739990,16.04209137,514.7,11,2,53,20,945.963,53,13.17,1750,2495,39,53,40,-80
2290,0,78.14733887,16.04251099,516.9,11,2,54,19,945.333,52,13.07,1751,2496,40,55,42,-81
2291,0,78.14727783,16.04283905,519.5,11,2,55,20,944.818,52,13.07,1752,2502,35,51,36,-81
2292,0,78.14721680,16.04313660,523.3,11,2,56,20,944.231,51,12.99,1751,2495,35,51,36,-83
2293,0,78.14715576,16.04340363,527.2,11,2,57,20,943.533,51,12.95,1750,2496,35,50,37,-84
2294,0,78.14709473,16.04365540,532.2,11,2,58,20,943.039,50,12.89,1748,2497,55,52,55,-85
2295,0,78.14703369,16.04391479,538.2,11,2,59,19,942.481,50,12.84,1750,2497,37,58,36,-84
2296,0,78.14697266,16.04419708,539.3,11,3,0,19,941.925,50,12.82,1754,2496,35,56,34,-84
2297,0,78.14691162,16.04443359,544.2,11,3,1,18,941.386,50,12.8,1757,2496,38,55,37,-85
2298,0,78.14685059,16.04462433,548.2,11,3,2,20,940.83,49,12.74,1758,2497,41,57,41,-85
2299,0,78.14682007,16.04482269,554.3,11,3,3,19,940.433,49,12.72,1759,2496,-102,55,-103,-85
2300,0,78.14675903,16.04502869,554.8,11,3,4,19,939.95,49,12.71,1764,2494,36,52,35,-90
2301,0,78.14675903,16.04510498,559.7,11,3,5,19,939.341,49,12.67,1764,2496,37,49,36,-89
2302,0,78.14675903,16.04504395,564.6,11,3,6,18,938.751,49,12.65,1764,2497,38,51,37,-88
2303,0,78.14675903,16.04502869,566.6,11,3,7,20,938.227,49,12.61,1765,2496,37,48,36,-87
2304,0,78.14675903,16.04507446,566.5,11,3,8,20,937.654,48,12.58,1765,2503,35,42,33,-88
2305,0,78.14675903,16.04513550,566.7,11,3,9,19,937.618,48,12.56,1771,2496,-103,54,-104,-86
2306,0,78.14675903,16.04519653,568.1,11,3,10,17,937.449,49,12.56,1773,2496,51,59,49,-87
2307,0,78.14675903,16.04517365,571.8,11,3,11,17,937.429,49,12.52,1774,2495,41,56,39,-87
2308,0,78.14675903,16.04518890,572.1,11,3,12,18,937.447,49,12.48,1775,2495,41,56,39,-88
2309,0,78.14675903,16.04518890,571.5,11,3,13,18,937.481,49,12.45,1775,2496,41,56,40,-87
2310,0,78.14675903,16.04518890,571.3,11,3,14,20,937.443,48,12.42,1776,2496,42,57,41,-87
2311,0,78.14675903,16.04518127,571.3,11,3,15,18,937.467,48,12.4,1776,2493,51,57,48,-87
2312,0,78.14675903,16.04518890,571.6,11,3,16,19,938.054,48,12.39,1776,2495,30,-23,-14,-85
2313,0,78.14675903,16.04517365,571.9,11,3,17,20,938.918,48,12.35,1781,2495,122,36,-101,-85
2314,0,78.14675903,16.04517365,571.0,11,3,18,17,939.584,49,12.35,1789,2491,-35,45,-17,-85
2315,0,78.14672852,16.04511261,570.2,11,3,19,19,940.115,49,12.34,1795,2500,-50,41,66,-87
2316,0,78.14672852,16.04509735,569.2,11,3,20,19,940.59,49,12.33,1799,2496,59,44,-69,-85
2317,0,78.14672852,16.04506683,568.3,11,3,21,20,941.105,48,12.23,1801,2496,-78,34,111,-86
2318,0,78.14672852,16.04503632,567.6,11,3,22,19,941.505,48,12.19,1804,2493,120,44,96,-85
2319,0,78.14672852,16.04500580,567.0,11,3,23,20,941.865,48,12.13,1804,2492,97,47,-123,-81
2320,0,78.14672852,16.04496002,566.1,11,3,24,19,942.308,48,12.13,1806,2496,22,49,33,-83
2321,0,78.14672852,16.04486084,565.4,11,3,25,18,942.724,48,12.13,1807,2496,-61,27,-65,-82
2322,0,78.14672852,16.04477692,564.9,11,3,26,20,943.315,48,12.07,1807,2495,79,46,-95,-82
2323,0,78.14675903,16.04473877,564.2,11,3,27,19,943.644,48,12.02,1808,2496,-41,54,-86,-82
2324,0,78.14675903,16.04463196,563.5,11,3,28,18,944.017,48,12.0,1808,2505,11,39,-123,-81
2325,0,78.14675903,16.04454041,562.8,11,3,29,20,944.477,48,11.94,1809,2493,-85,33,-93,-85
2326,0,78.14675903,16.04444885,562.2,11,3,30,19,944.82,48,11.96,1810,2494,-112,40,-39,-84
2327,0,78.14675903,16.04444122,561.5,11,3,31,20,945.211,47,12.0,1811,2495,-125,34,-78,-86
2328,0,78.14678955,16.04445648,560.7,11,3,32,20,945.605,47,11.91,1813,2495,72,54,20,-84
2329,0,78.14678955,16.04446411,559.6,11,3,33,19,946.104,48,11.85,1811,2494,-77,43,-106,-89
2330,0,78.14678955,16.04444885,558.5,11,3,34,20,946.571,48,11.76,1809,2493,-118,43,-92,-91
2331,0,78.14682007,16.04447174,557.6,11,3,35,20,946.956,48,11.8,1808,2492,118,55,-30,-91
2332,0,78.14682007,16.04454803,555.8,11,3,36,20,947.32,48,11.82,1809,2495,83,51,-116,-96
2333,0,78.14685059,16.04457855,554.2,11,3,37,20,947.69,48,11.78,1810,2495,35,55,-84,-87
2334,0,78.14688110,16.04457092,552.3,11,3,38,20,948.034,48,11.71,1809,2493,1,53,-95,-88
2335,0,78.14688110,16.04452515,550.7,11,3,39,20,948.351,48,11.59,1809,2500,-25,56,-106,-91
2336,0,78.14688110,16.04443359,548.9,11,3,40,20,948.759,48,11.54,1810,2495,-45,51,-92,-81
2337,0,78.14688110,16.04438782,546.7,11,3,41,20,949.108,48,11.5,1809,2495,-79,55,-126,-85
2338,0,78.14688110,16.04441071,545.6,11,3,42,20,949.53,48,11.39,1811,2496,-85,44,-77,-93
