packetnr,hk,lat,lon,alt,hh,mm,ss,nsat,p,H,T,ntc,bat,yaw,pitch,roll,rssi
56,0,78.14767456,16.04090118,512.5,8,57,2,16,949.057,56,8.0,1808,2505,4,-7,39,-76
57,0,78.14767456,16.04090881,512.7,8,57,3,16,949.057,56,7.98,1809,2501,4,-7,39,-74
58,0,78.14770508,16.04090881,512.8,8,57,4,15,949.101,56,7.95,1810,2504,3,-3,39,-80
59,0,78.14770508,16.04090118,513.1,8,57,5,15,949.088,56,7.93,1812,2504,17,20,29,-71
60,0,78.14770508,16.04089355,513.2,8,57,6,15,949.17,56,7.92,1816,2503,34,48,25,-80
61,0,78.14767456,16.04088593,513.2,8,57,7,15,949.19,56,7.9,1823,2504,112,61,107,-84
62,0,78.14767456,16.04087830,513.2,8,57,8,15,949.191,56,7.89,1829,2503,-112,59,-117,-82
63,0,78.14767456,16.04087067,513.2,8,57,9,15,949.172,57,7.87,1833,2501,-112,59,-117,-86
64,0,78.14767456,16.04087067,513.2,8,57,10,15,949.165,57,7.86,1837,2504,-112,59,-117,-92
65,0,78.14767456,16.04086304,513.1,8,57,11,15,949.167,58,7.83,1841,2503,-112,58,-117,-91
66,0,78.14767456,16.04086304,513.1,8,57,12,15,949.166,58,7.8,1843,2503,-112,58,-117,-95
67,0,78.14767456,16.04085541,513.3,8,57,13,15,949.19,58,7.78,1845,2503,-112,58,-117,-94
68,0,78.14767456,16.04084778,513.4,8,57,14,15,949.179,59,7.76,1847,2502,-112,58,-117,-86
69,0,78.14767456,16.04084778,513.4,8,57,15,15,949.182,59,7.74,1848,2500,-112,58,-117,-83
70,0,78.14767456,16.04084015,513.4,8,57,16,14,949.18,59,7.7,1850,2503,-112,58,-117,-81
Nothing received in the last five seconds...
71,0,78.14767456,16.04084015,513.5,8,57,17,15,949.186,59,7.68,1850,2502,-112,58,-117,-83
72,0,78.14767456,16.04083252,513.5,8,57,18,15,949.162,59,7.66,1851,2499,-112,58,-117,-84
73,0,78.14767456,16.04084015,513.5,8,57,19,15,949.142,59,7.64,1852,2501,-112,58,-117,-78
74,0,78.14767456,16.04083252,513.5,8,57,20,15,949.188,60,7.63,1852,2499,-112,58,-117,-79
Nothing received in the last five seconds...
75,0,78.14767456,16.04083252,513.5,8,57,21,15,949.17,60,7.61,1853,2477,-112,58,-117,-84
76,0,78.14767456,16.04083252,513.5,8,57,22,15,949.159,60,7.6,1853,2501,-112,58,-117,-87
77,0,78.14767456,16.04083252,513.4,8,57,23,15,949.143,60,7.58,1853,2501,-112,58,-117,-84
78,0,78.14767456,16.04082489,513.4,8,57,24,15,949.168,60,7.56,1856,2500,-112,58,-117,-84
79,0,78.14767456,16.04082489,513.4,8,57,25,15,949.176,60,7.55,1855,2503,-112,58,-117,-84
80,0,78.14767456,16.04082489,513.5,8,57,26,15,949.152,60,7.53,1855,2502,-112,58,-117,-87
81,0,78.14767456,16.04081726,513.6,8,57,27,15,949.15,60,7.51,1855,2502,-112,58,-117,-88
82,0,78.14767456,16.04081726,513.5,8,57,28,15,949.159,60,7.49,1855,2502,-112,58,-117,-82
83,0,78.14767456,16.04081726,513.4,8,57,29,15,949.137,60,7.47,1855,2498,-112,58,-117,-79
84,0,78.14767456,16.04081726,513.4,8,57,30,15,949.158,60,7.45,1855,2505,-112,58,-117,-82
85,0,78.14767456,16.04081726,513.4,8,57,31,14,949.149,60,7.42,1856,2501,-112,58,-117,-80
86,0,78.14767456,16.04081726,513.4,8,57,32,15,949.158,61,7.4,1855,2499,-112,58,-117,-80
87,0,78.14767456,16.04081726,513.4,8,57,33,15,949.178,61,7.39,1855,2499,-112,58,-117,-78
88,0,78.14767456,16.04081726,513.5,8,57,34,15,949.177,61,7.37,1856,2499,-112,58,-117,-78
89,0,78.14767456,16.04081726,513.5,8,57,35,15,949.194,61,7.34,1856,2501,-112,58,-117,-81
90,0,78.14767456,16.04082489,513.5,8,57,36,15,949.177,61,7.32,1857,2500,-112,58,-117,-80
91,0,78.14767456,16.04083252,513.6,8,57,37,15,949.159,61,7.3,1857,2500,-112,58,-117,-74
92,0,78.14767456,16.04084015,513.4,8,57,38,15,949.208,61,7.27,1856,2500,-112,58,-117,-75
93,0,78.14767456,16.04084015,513.4,8,57,39,15,949.203,61,7.26,1857,2498,-112,58,-117,-74
94,0,78.14767456,16.04084015,513.5,8,57,40,16,949.185,61,7.24,1857,2488,-112,58,-117,-77
95,0,78.14767456,16.04084015,513.4,8,57,41,16,949.179,61,7.2,1857,2505,-112,58,-117,-81
96,0,78.14767456,16.04084778,513.5,8,57,42,16,949.19,61,7.17,1857,2503,-112,58,-117,-79
97,0,78.14767456,16.04084778,513.4,8,57,43,16,949.187,61,7.15,1857,2501,-112,58,-117,-75
98,0,78.14767456,16.04084778,513.4,8,57,44,16,949.16,61,7.13,1857,2498,-112,58,-117,-72
99,0,78.14767456,16.04084778,513.4,8,57,45,16,949.154,61,7.09,1857,2501,-112,58,-117,-71
100,0,78.14767456,16.04084778,513.3,8,57,46,16,949.16,61,7.07,1857,2502,-112,58,-117,-75
101,0,78.14767456,16.04084015,513.5,8,57,47,16,949.167,61,7.06,1857,2502,-112,58,-117,-78
102,0,78.14767456,16.04084015,513.5,8,57,48,16,949.184,61,7.05,1857,2501,-112,58,-117,-78
103,0,78.14767456,16.04084778,513.4,8,57,49,16,949.152,61,7.02,1857,2501,-112,58,-117,-78
104,0,78.14767456,16.04084778,513.4,8,57,50,16,949.177,61,7.01,1856,2499,-112,58,-117,-79
105,0,78.14767456,16.04084778,513.3,8,57,51,16,949.178,61,7.0,1857,2499,-112,58,-117,-79
106,0,78.14767456,16.04084778,513.4,8,57,52,16,949.164,61,6.98,1856,2501,-112,58,-117,-79
107,0,78.14767456,16.04084778,513.7,8,57,53,16,949.176,61,6.97,1857,2501,-112,58,-117,-78
108,0,78.14767456,16.04085541,513.8,8,57,54,16,949.179,61,6.94,1857,2501,-112,58,-117,-76
109,0,78.14767456,16.04084778,513.6,8,57,55,16,949.195,61,6.92,1857,2500,-112,58,-116,-80
110,0,78.14767456,16.04084015,513.4,8,57,56,16,949.208,61,6.91,1856,2498,-112,58,-116,-85
111,0,78.14767456,16.04084015,513.3,8,57,57,16,949.291,61,6.91,1856,2497,-112,58,-117,-80
112,0,78.14767456,16.04084015,513.2,8,57,58,15,949.579,61,6.88,1857,2500,-112,59,-116,-78
113,0,78.14767456,16.04084015,513.3,8,57,59,15,948.846,61,6.85,1857,2493,0,54,-8,-67
114,0,78.14767456,16.04084015,513.5,8,58,0,14,948.545,61,6.85,1854,2502,93,61,83,-70
115,0,78.14767456,16.04083252,513.7,8,58,1,16,948.324,61,6.83,1850,2501,58,61,48,-73
116,0,78.14767456,16.04083252,513.8,8,58,2,16,948.343,61,6.83,1849,2498,36,59,25,-71
117,0,78.14767456,16.04083252,513.9,8,58,3,17,948.307,61,6.82,1848,2500,24,60,13,-71
118,0,78.14767456,16.04081726,514.0,8,58,4,17,948.292,61,6.82,1847,2498,29,60,19,-68
119,0,78.14767456,16.04081726,514.1,8,58,5,17,948.283,61,6.8,1847,2502,33,60,22,-67
120,0,78.14767456,16.04080963,514.1,8,58,6,17,948.257,61,6.79,1846,2502,32,60,22,-67
121,0,78.14767456,16.04080963,514.2,8,58,7,17,948.374,61,6.78,1846,2502,28,60,18,-67
122,0,78.14767456,16.04080963,514.1,8,58,8,17,948.286,61,6.77,1844,2500,39,60,28,-67
123,0,78.14767456,16.04080200,513.8,8,58,9,17,948.288,61,6.77,1844,2501,33,60,22,-66
124,0,78.14767456,16.04079437,513.6,8,58,10,17,948.338,61,6.75,1843,2499,29,60,18,-67
125,0,78.14767456,16.04080200,513.7,8,58,11,17,948.235,61,6.75,1842,2499,30,60,20,-66
126,0,78.14767456,16.04080200,513.8,8,58,12,17,948.319,61,6.75,1842,2505,33,60,23,-68
127,0,78.14767456,16.04080963,514.0,8,58,13,17,948.317,61,6.74,1842,2501,35,60,24,-66
128,0,78.14767456,16.04080963,514.1,8,58,14,17,948.264,61,6.73,1841,2499,34,60,24,-66
129,0,78.14767456,16.04080963,514.1,8,58,15,16,948.319,61,6.72,1841,2501,43,60,33,-66
130,0,78.14767456,16.04080200,514.0,8,58,16,16,948.249,61,6.73,1841,2498,31,60,20,-67
131,0,78.14767456,16.04080200,514.0,8,58,17,15,948.317,61,6.71,1840,2498,36,60,25,-67
132,0,78.14767456,16.04080200,514.0,8,58,18,15,948.318,61,6.71,1841,2500,37,60,27,-66
133,0,78.14767456,16.04080200,514.1,8,58,19,15,948.353,61,6.7,1841,2501,37,60,26,-66
134,0,78.14767456,16.04080200,514.2,8,58,20,15,948.35,61,6.7,1841,2498,36,60,25,-65
135,0,78.14767456,16.04079437,514.2,8,58,21,16,948.228,61,6.69,1841,2498,31,55,20,-65
136,0,78.14767456,16.04080200,514.1,8,58,22,16,947.859,61,6.68,1842,2501,24,55,13,-67
137,0,78.14767456,16.04081726,514.2,8,58,23,16,947.745,61,6.66,1844,2495,-90,51,-102,-74
138,0,78.14764404,16.04087067,514.4,8,58,24,16,947.462,61,6.63,1844,2499,45,62,34,-70
139,0,78.14764404,16.04091644,514.5,8,58,25,17,947.238,61,6.64,1844,2498,42,59,29,-71
140,0,78.14764404,16.04092407,514.7,8,58,26,17,946.923,61,6.64,1845,2498,39,49,26,-75
141,0,78.14764404,16.04091644,514.9,8,58,27,17,946.317,61,6.64,1845,2498,41,52,28,-76
142,0,78.14764404,16.04089355,515.1,8,58,28,16,945.75,61,6.64,1846,2502,34,53,21,-76
143,0,78.14761353,16.04089355,515.4,8,58,29,17,945.136,61,6.61,1847,2498,30,57,17,-81
144,0,78.14758301,16.04104614,515.9,8,58,30,16,944.687,61,6.57,1848,2501,23,57,15,-78
145,0,78.14752197,16.04125977,516.5,8,58,31,17,944.299,61,6.54,1848,2501,21,57,19,-76
146,0,78.14746094,16.04143524,517.7,8,58,32,17,943.814,61,6.58,1848,2500,22,57,22,-76
147,0,78.14739990,16.04155731,519.1,8,58,33,17,943.195,61,6.58,1849,2503,23,57,27,-78
148,0,78.14736938,16.04170227,520.8,8,58,34,17,942.55,61,6.49,1850,2504,27,58,31,-78
149,0,78.14730835,16.04191589,522.7,8,58,35,17,942.099,61,6.53,1849,2500,27,58,30,-79
150,0,78.14727783,16.04210663,525.4,8,58,36,17,941.686,61,6.55,1849,2498,30,58,33,-88
151,0,78.14721680,16.04232025,528.0,8,58,37,17,940.938,61,6.47,1845,2498,29,57,33,-84
152,0,78.14718628,16.04248810,530.5,8,58,38,17,940.438,61,6.54,1844,2500,32,56,35,-86
153,0,78.14712524,16.04257965,534.9,8,58,39,17,939.99,61,6.53,1842,2498,32,57,36,-87
154,0,78.14709473,16.04269409,539.5,8,58,40,17,939.397,61,6.5,1840,2500,34,57,38,-87
155,0,78.14706421,16.04285431,545.2,8,58,41,17,938.749,61,6.47,1836,2500,30,59,35,-87
156,0,78.14703369,16.04302216,551.4,8,58,42,17,938.182,61,6.51,1831,2497,29,60,35,-86
157,0,78.14700317,16.04314423,549.6,8,58,43,16,937.679,61,6.5,1827,2505,-93,49,-85,-88
158,0,78.14697266,16.04327393,549.0,8,58,44,16,937.257,61,6.48,1825,2500,38,59,46,-94
159,0,78.14697266,16.04342651,551.4,8,58,45,17,936.687,60,6.44,1822,2500,40,55,49,-97
160,0,78.14697266,16.04353333,556.6,8,58,46,16,936.14,60,6.43,1818,2502,38,57,48,-96
161,0,78.14697266,16.04365540,558.4,8,58,47,16,935.712,60,6.46,1815,2500,49,59,59,-95
162,0,78.14700317,16.04364777,561.1,8,58,48,16,935.323,60,6.42,1813,2502,40,59,51,-92
163,0,78.14700317,16.04364014,563.7,8,58,49,16,935.193,60,6.39,1811,2501,45,60,58,-93
164,0,78.14700317,16.04364777,565.2,8,58,50,15,935.153,60,6.38,1809,2497,32,61,45,-92
165,0,78.14700317,16.04335022,568.5,8,58,51,16,935.172,60,6.39,1809,2500,38,61,51,-91
166,0,78.14700317,16.04328918,569.7,8,58,52,13,935.135,59,6.38,1810,2500,46,61,59,-91
167,0,78.14700317,16.04334259,571.6,8,58,53,16,935.197,59,6.38,1809,2492,48,61,61,-90
168,0,78.14700317,16.04341125,573.0,8,58,54,16,935.202,59,6.37,1809,2504,51,61,64,-91
169,0,78.14700317,16.04344177,574.4,8,58,55,15,935.21,59,6.37,1808,2500,46,61,59,-91
170,0,78.14703369,16.04347229,573.8,8,58,56,14,935.237,59,6.36,1808,2500,42,61,55,-86
171,0,78.14703369,16.04348755,574.7,8,58,57,16,935.217,59,6.35,1809,2499,46,61,59,-99
172,0,78.14703369,16.04346466,574.5,8,58,58,16,935.714,59,6.41,1808,2499,47,4,58,-97
173,0,78.14703369,16.04347992,575.0,8,58,59,13,936.672,59,6.36,1809,2500,-69,38,63,-96
174,0,78.14703369,16.04347992,574.9,8,59,0,16,937.042,59,6.37,1816,2500,-31,32,103,-90
175,0,78.14703369,16.04351044,574.8,8,59,1,15,937.448,59,6.36,1821,2500,-83,57,58,-90
176,0,78.14703369,16.04352570,574.7,8,59,2,16,937.773,59,6.34,1826,2499,15,58,-8,-90
177,0,78.14706421,16.04350281,574.6,8,59,3,16,938.155,59,6.31,1829,2499,68,54,79,-89
178,0,78.14709473,16.04354858,575.2,8,59,4,16,938.539,59,6.32,1831,2499,113,56,126,-96
180,0,78.14715576,16.04365540,576.1,8,59,6,17,939.378,58,6.27,1829,2500,57,53,114,-91
181,0,78.14715576,16.04371643,576.6,8,59,7,16,939.683,58,6.23,1829,2500,-104,56,94,-91
182,0,78.14718628,16.04376221,577.0,8,59,8,17,939.96,58,6.17,1829,2500,123,60,-124,-85
183,0,78.14718628,16.04383087,577.9,8,59,9,17,940.364,58,6.2,1829,2500,82,49,100,-84
184,0,78.14718628,16.04388428,578.1,8,59,10,17,940.695,58,6.17,1829,2499,-61,56,124,-88
185,0,78.14718628,16.04391479,578.0,8,59,11,17,940.96,58,6.13,1827,2500,88,58,122,-86
186,0,78.14718628,16.04393768,577.9,8,59,12,17,941.174,58,6.08,1826,2497,-101,57,-105,-86
187,0,78.14718628,16.04398346,577.4,8,59,13,16,941.562,58,6.06,1824,2497,-115,51,123,-88
188,0,78.14721680,16.04398346,577.3,8,59,14,17,941.914,58,6.08,1823,2496,36,52,-125,-91
189,0,78.14721680,16.04398346,576.8,8,59,15,16,942.261,58,6.06,1824,2480,-116,52,120,-86
190,0,78.14724731,16.04393005,575.2,8,59,16,14,942.502,59,6.02,1827,2501,108,56,-70,-89
191,0,78.14727783,16.04383087,574.0,8,59,17,17,942.816,59,6.02,1829,2498,28,52,103,-87
192,0,78.14727783,16.04364777,573.6,8,59,18,16,943.084,59,5.97,1833,2499,23,58,6,-83
193,0,78.14730835,16.04347229,572.1,8,59,19,17,943.415,59,5.95,1836,2499,61,58,97,-84
194,0,78.14733887,16.04332733,570.5,8,59,20,14,943.815,59,5.94,1839,2498,123,56,-111,-82
195,0,78.14736938,16.04319000,568.9,8,59,21,17,944.136,59,5.9,1844,2498,102,58,104,-82
196,0,78.14739990,16.04307556,567.0,8,59,22,16,944.511,59,5.87,1849,2495,85,54,108,-81
197,0,78.14739990,16.04296875,564.6,8,59,23,17,944.921,59,5.86,1852,2498,106,56,88,-82
198,0,78.14743042,16.04288483,562.0,8,59,24,17,945.24,60,5.81,1856,2505,-114,58,46,-88
199,0,78.14746094,16.04280090,558.9,8,59,25,17,945.604,60,5.76,1857,2499,-41,52,-69,-81
200,0,78.14746094,16.04270935,556.1,8,59,26,17,945.899,60,5.73,1859,2497,-78,58,-105,-78
201,0,78.14743042,16.04263306,552.5,8,59,27,17,946.255,60,5.7,1861,2498,-88,56,100,-78
202,0,78.14743042,16.04250336,549.2,8,59,28,17,946.612,60,5.67,1862,2497,-113,53,102,-78
203,0,78.14743042,16.04241180,546.0,8,59,29,17,946.998,60,5.66,1861,2499,-63,57,52,-77
204,0,78.14743042,16.04226685,542.4,8,59,30,17,947.398,60,5.6,1862,2499,1,47,-93,-83
205,0,78.14739990,16.04208374,538.9,8,59,31,17,947.753,60,5.58,1861,2497,-93,52,105,-84
206,0,78.14739990,16.04187775,535.9,8,59,32,17,948.096,61,5.55,1860,2496,13,44,108,-78
207,0,78.14739990,16.04167938,536.3,8,59,33,17,948.551,61,5.56,1859,2499,-110,55,102,-82
208,0,78.14736938,16.04147339,533.5,8,59,34,17,948.963,61,5.52,1858,2495,-18,62,-110,-88
209,0,78.14733887,16.04128265,530.4,8,59,35,17,949.071,61,5.48,1859,2503,45,48,-61,-96


